Point,Trees,Shrubs,Peren_FG,bare_groun,Annual_FG,ppt,vpdmin,vpdmax,tmin,tmean,tmax,tdmean,slope,dem,aspect,Runoff,Frosting_R,Flooding_F,BD_depth,AWS_50cm,AWS_25cm,AWS_150cm,AWS_100cm,Min_WTD
2433,2,6,68,18,20,920.932,8.2843,137.354,43.9056,118.94,193.981,50.3909,7.6564,487.617,202.222,0,2,1,0,9.8136,4.9641,29.7925,19.6051,0
2434,11,3,48,13,23,902.881,8.8897,137.254,47.0043,121.811,196.623,52.1643,4.6359,504.674,194.868,4,3,1,0,10.0721,5.3279,29.2879,19.6034,0
2435,0,4,66,17,20,757.665,11.8623,150.641,45.2045,124.148,203.1,45.8891,3.3009,578.239,142.916,4,3,1,0,9.8605,5.1263,29.6057,19.6017,0
2436,12,3,65,2,14,883.381,7.3936,130.96,44.5893,119.664,194.745,54.136,4.1066,471.338,280.307,4,3,1,0,10.07,5.33,29.25,19.6,0
2437,15,6,45,14,20,854.373,6.8439,133.275,43.2763,119.591,195.909,54.6531,4.8201,469.141,267.462,4,3,1,0,10.07,5.33,29.25,19.6,0
2438,17,10,46,6,17,901.126,7.3803,131.674,44.807,120.047,195.289,54.2063,1.1856,469.23,260.238,4,3,1,0,10.07,5.33,29.25,19.6,0
2439,3,4,66,11,21,874.045,7.3157,134.455,44.4743,120.246,196.023,53.5761,1.5862,466.421,184.999,4,3,1,0,10.07,5.33,29.25,19.6,0
2440,2,3,64,18,27,948.449,7.8371,140.547,46.1643,122.157,198.156,53.3854,2.9832,451.939,178.021,4,3,1,0,10.07,5.33,29.25,19.6,0
2441,18,14,48,7,21,914.032,7.1207,140.517,44.4594,121.483,198.514,54.5327,2.895,437.376,124.188,4,3,1,0,10.07,5.33,29.25,19.6,0
2442,16,7,52,13,23,914.432,6.9506,139.722,43.8574,121.02,198.191,54.5485,1.1105,442.13,56.7238,4,3,1,0,10.07,5.33,29.25,19.6,0
2443,8,11,53,9,17,839.755,7.0475,130.81,43.5786,119.229,194.884,54.2505,2.2004,454.766,43.0745,4,3,1,0,10.07,5.33,29.25,19.6,0
2444,5,4,60,10,22,763.377,12.5746,148.472,50.6276,125.522,200.422,46.847,0.7688,480.934,320.341,3,2,1,0,10.1,5.25,29.1,19.6,0
2445,18,8,49,8,17,805.025,12.0227,142.891,47.6755,123.091,198.513,45.7689,0.5015,524.545,264.964,3,2,1,0,10.1,5.25,29.1,19.6,0
2446,7,6,63,15,11,868.881,11.3012,157.541,66.8297,141.163,215.503,61.9712,4.6992,457.845,56.7622,4,2,1,0,9.8877,5.1481,29.7254,19.5993,0
2447,5,1,71,1,12,734.152,11.5785,164.441,52.9803,133.193,213.415,49.4426,5.692,559.95,241.53,4,2,1,0,10.26,5.33,28.74,19.59,0
2448,13,5,53,9,23,707.616,11.3164,163.752,49.9479,130.764,211.59,47.3084,2.018,594.73,166.521,4,2,1,0,10.26,5.33,28.74,19.59,0
2449,4,2,74,1,17,698.997,11.268,164.711,48.0313,129.866,211.707,45.8467,4.1673,603.62,51.4219,4,2,1,0,10.26,5.33,28.74,19.59,0
2450,6,3,61,5,19,870.691,7.0971,135.047,43.9555,120.13,196.311,53.7409,2.4983,446.246,102.058,3,3,1,0,10.0685,5.327,29.3034,19.5866,0
2451,8,4,65,7,14,723.02,9.6667,169.92,45.4061,127.973,210.546,47.5438,1.2618,488.9,48.2119,4,3,4,0,10.17,5.47,28.99,19.58,0
2452,1,3,57,17,20,756.72,9.4552,164.293,44.4024,126.409,208.422,47.2436,0.5233,525.061,254.91,4,2,1,119,9.86,5.11,23.57,19.58,0
2453,0,4,66,17,24,766.665,9.4452,163.506,43.6367,125.682,207.737,46.6462,0.6609,527.816,223.222,4,2,1,119,9.86,5.11,23.57,19.58,0
2454,1,4,60,17,23,853.453,6.8415,133.955,43.3775,119.764,196.155,54.6473,2.9843,471.557,273.842,4,3,1,0,10.0516,5.3116,29.2214,19.5787,0
2455,1,5,69,17,23,798.087,12.7004,148.949,50.4507,125.797,201.149,45.9872,2.0297,514.725,138.958,-1,2,1,0,10.0714,5.304,29.6917,19.5732,0
2456,17,8,50,5,21,810.832,9.3757,153.848,51.0087,127.405,203.806,54.7993,3.7028,378.589,233.193,4,2,1,0,10.0296,5.2399,29.6043,19.5659,0
2457,0,7,68,22,13,799.297,10.3912,143.044,47.968,121.343,194.725,48.8639,1.2849,416.115,333.226,3,2,1,0,10.06,5.25,23.04,19.56,0
2458,22,5,66,8,13,884.844,9.3932,143.282,46.5343,120.897,195.268,49.1519,1.9208,445.88,319.15,3,2,1,0,10.06,5.25,23.04,19.56,0
2459,2,3,60,15,23,882.998,8.8209,140.679,45.1369,119.87,194.608,49.8543,1.5369,433.645,248.266,3,2,1,0,10.06,5.25,23.04,19.56,0
2460,15,8,46,8,22,790.753,10.3614,140.424,48.3608,121.118,193.881,49.7697,0.9541,420.835,217.623,3,2,1,0,10.06,5.25,23.04,19.56,0
2461,10,3,55,21,20,882.717,9.1245,142.313,46.0083,120.635,195.269,49.9025,0.931,416.462,207.442,3,2,1,0,10.06,5.25,23.04,19.56,0
2462,22,8,49,12,18,909.634,8.0581,136.395,44.2474,119.317,194.392,51.2098,2.5282,456.82,151.982,3,2,1,0,10.06,5.25,23.04,19.56,0
2463,2,7,54,9,21,783.328,10.3237,142.632,48.1999,121.598,195.004,49.3783,2.2363,461.57,25.1347,3,2,1,0,10.06,5.25,23.04,19.56,0
2464,12,4,51,8,22,878.091,8.9925,140.573,45.1416,119.769,194.403,49.4558,3.8396,456.973,10.2048,3,2,1,0,10.06,5.25,23.04,19.56,0
2465,15,10,48,12,29,786.063,10.3789,143.293,48.184,121.674,195.171,49.1102,1.0678,428.392,9.5194,3,2,1,0,10.06,5.25,23.04,19.56,0
2466,9,3,70,4,10,786.364,10.3857,143.347,48.1648,121.657,195.158,49.0678,0.4012,425.59,9.4221,3,2,1,0,10.06,5.25,23.04,19.56,0
2467,17,6,52,6,19,910.198,8.0946,138.269,42.78,117.838,192.902,49.2887,3.0131,450.603,257.333,4,2,1,0,10.06,5.25,23.04,19.56,0
2468,3,1,69,12,16,869.09,9.5261,140.733,47.3072,122.515,197.729,50.8647,2.8823,499.727,243.309,4,2,1,0,10.06,5.25,23.04,19.56,0
2469,3,3,64,15,25,880.945,9.042,141.581,45.7043,120.333,194.968,49.8484,2.3767,428.975,56.6767,4,2,1,0,10.06,5.25,23.04,19.56,0
2470,14,6,49,7,21,930.499,7.6304,141.596,45.7155,122.134,198.559,53.7082,4.0749,445.161,163.69,1,2,1,0,10.0723,5.3069,29.6683,19.553,0
2471,16,7,48,7,24,1039.93,11.1604,149.376,63.666,134.972,206.284,61.2108,0.9116,405.079,329.36,3,3,1,0,10.05,5.29,29.05,19.55,0
2472,5,12,66,5,26,1056.48,13.1572,144.255,75.047,141.476,207.911,67.1042,4.9184,394.55,253.758,3,3,1,0,10.05,5.29,29.05,19.55,0
2473,13,7,49,5,15,1039.31,11.0818,151.005,63.1894,135.145,207.108,61.0788,4.1576,393.204,235.449,3,3,1,0,10.05,5.29,29.05,19.55,0
2474,3,8,63,17,21,1088.21,11.3236,139.385,73.4366,139.537,205.643,68.1374,1.4166,410.868,222.633,3,3,1,0,10.05,5.29,29.05,19.55,0
2475,16,10,54,6,26,1091.22,10.645,139.43,72.6899,139.263,205.846,68.111,0.8586,405.971,110.942,3,3,1,0,10.05,5.29,29.05,19.55,0
2476,16,5,54,7,10,852.15,11.1056,164.786,77.217,152.092,226.977,71.5824,2.6895,309.49,297.611,4,3,1,0,10.05,5.29,29.05,19.55,0
2477,10,5,52,5,23,937.379,13.1183,155.186,76.749,145.999,215.258,66.0617,1.9483,323.018,252.063,4,3,1,0,10.05,5.29,29.05,19.55,0
2478,10,5,58,5,11,836.218,11.6429,165.673,78.9562,154.002,229.054,73.3463,0.959,304.859,242.819,4,3,1,0,10.05,5.29,29.05,19.55,0
2479,5,5,63,15,23,839.881,11.7052,165.14,79.3252,154.186,229.054,73.6622,1.6319,324.015,226.56,4,3,1,0,10.05,5.29,29.05,19.55,0
2480,4,5,61,5,18,866.241,11.6664,165.23,79.7023,154.78,229.866,74.4276,0.8402,327.26,195.785,4,3,1,0,10.05,5.29,29.05,19.55,0
2481,2,12,25,26,9,881.036,12.255,166.406,80.8156,155.751,230.691,74.527,1.2277,305.213,166.421,4,3,1,0,10.05,5.29,29.05,19.55,0
2482,2,2,73,3,19,870.088,12.1141,164.634,80.9515,155.366,229.788,74.7893,0.8209,307.656,161.918,4,3,1,0,10.05,5.29,29.05,19.55,0
2483,14,6,54,7,23,887.656,11.8119,166.854,79.6623,155.251,230.847,74.3425,2.2766,296.395,106.609,4,3,1,0,10.05,5.29,29.05,19.55,0
2484,3,7,65,14,21,961.93,12.6415,154.759,75.7877,145.464,215.151,66.2921,2.0732,337.317,59.0799,4,3,1,0,10.05,5.29,29.05,19.55,0
2485,19,11,45,4,26,1090.44,8.6239,141.774,50.7837,125.043,199.308,54.9317,1.6983,446.002,35.8784,0,2,1,0,10.0692,5.3077,29.6538,19.5423,0
2486,16,6,51,10,19,1008.81,10.9082,152.664,58.8206,133.151,207.488,56.7983,0.6057,467.659,116.23,4,1,3,0,9.7935,4.9211,29.7927,19.5421,0
2487,18,5,65,6,11,1037.69,8.5585,147.249,52.7226,127.552,202.392,56.7755,1.7875,406.032,345.32,0,2,1,0,10.0687,5.3078,29.6516,19.5406,0
2488,59,10,32,3,11,986.404,8.6671,150.807,49.2981,125.764,202.233,54.045,2.1479,392.826,190.233,1,3,5,0,10.04,5.29,29.04,19.54,0
2489,17,3,53,8,9,860.614,10.6684,165.271,75.6959,151.351,227.012,71.2309,5.2445,312.627,154.89,5,3,1,0,10.04,5.29,28.56,19.54,0
2490,16,7,47,10,18,1029.33,11.3595,144.717,65.4341,134.803,204.177,61.8938,3.2426,395.332,149.069,-1,2,1,0,10.0631,5.3092,29.6246,19.5208,0
2491,25,9,46,10,29,704.446,14.5996,168.15,66.4493,141.9,217.355,54.541,0.6663,579.14,289.402,3,2,1,0,10.24,5.29,28.47,19.52,0
2492,23,9,46,11,25,695.503,14.4531,167.968,66.1811,141.668,217.163,54.4969,0.1799,580.497,27.6167,3,2,1,0,10.24,5.29,28.47,19.52,0
2493,17,8,49,6,24,1016.36,11.36,152.021,57.2265,131.561,205.901,54.7113,2.4319,465.775,122.627,-1,2,1,0,10.0606,5.3106,29.6153,19.5168,0
2494,1,5,63,11,23,719.471,9.1251,162.448,45.1757,126.672,208.179,48.9425,1.7512,527.942,228.78,-1,3,1,0,10.06,5.31,29.61,19.51,0
2495,6,2,57,7,22,765.686,9.0896,151.653,46.3516,125.219,204.092,50.5797,2.5812,555.669,221.544,-1,3,1,0,10.06,5.31,29.61,19.51,0
2496,19,8,52,5,20,782.445,9.1801,152.747,46.8786,126.028,205.186,51.1864,1.1061,554.318,216.677,-1,3,1,0,10.06,5.31,29.61,19.51,0
2497,33,5,47,6,15,819.339,10.432,145.055,50.2297,125.792,201.358,51.6323,2.1935,541.966,214.698,-1,3,1,0,10.06,5.31,29.61,19.51,0
2498,8,3,54,12,23,811.625,10.5015,145.339,50.2629,125.853,201.448,51.5075,0.9261,542.432,210.484,-1,3,1,0,10.06,5.31,29.61,19.51,0
2499,16,5,53,10,20,771.439,9.1092,155.786,45.9822,125.988,206,50.252,2.3797,521.672,72.1199,-1,3,1,0,10.06,5.31,29.61,19.51,0
2500,19,8,50,5,17,807.268,11.3416,142.027,46.0437,122.242,198.447,46.1986,2.4782,557.051,30.9386,-1,3,1,0,10.06,5.31,29.61,19.51,0
2501,22,6,49,5,23,1076.61,9.4544,146.102,49.9665,125.49,201.017,52.2006,3.7594,466.616,350.718,-1,2,1,0,10.06,5.31,29.61,19.51,0
2502,14,5,50,17,28,1070.3,9.8618,141.462,55.5054,127.996,200.493,56.6009,0.768,442.076,347.42,-1,2,1,0,10.06,5.31,29.61,19.51,0
2503,7,8,54,16,24,1011.28,11.7728,144.679,69.7256,138.031,206.342,64.0607,0.9227,403.328,338.798,-1,2,1,0,10.06,5.31,29.61,19.51,0
2504,23,10,48,7,19,1054.58,9.3856,146.572,48.1705,124.658,201.151,50.74,0.9703,503.752,337.374,-1,2,1,0,10.06,5.31,29.61,19.51,0
2505,14,6,47,10,19,1065.13,11.4271,150.904,58.8556,132.379,205.909,56.0152,0.7677,436.943,333.864,-1,2,1,0,10.06,5.31,29.61,19.51,0
2506,8,7,61,17,27,1084.4,10.211,145.488,59.5849,131.494,203.413,58.8801,0.4109,419.349,327.328,-1,2,1,0,10.06,5.31,29.61,19.51,0
2507,16,9,43,4,23,767.539,11.3219,145.373,43.7317,121.491,199.255,43.7353,2.1517,550.116,326.399,-1,2,1,0,10.06,5.31,29.61,19.51,0
2508,1,3,66,17,23,831.693,10.5386,146.901,48.4677,122.911,197.361,48.2865,1.0399,459.363,326.03,-1,2,1,0,10.06,5.31,29.61,19.51,0
2509,9,11,57,11,24,975.855,11.249,153.808,52.9174,128.993,205.075,51.5515,2.8545,510.72,324.374,-1,2,1,0,10.06,5.31,29.61,19.51,0
2510,3,4,73,1,10,924.864,8.7526,142.625,45.9512,121.937,197.93,50.7578,2.821,490.765,322.996,-1,2,1,0,10.06,5.31,29.61,19.51,0
2511,8,9,54,13,20,1083.06,8.6514,141.1,49.9967,124.38,198.769,54.3058,2.4051,438.649,317.562,-1,2,1,0,10.06,5.31,29.61,19.51,0
2512,8,4,58,11,25,1044.51,9.5299,141.654,52.4425,125.963,199.489,54.4008,0.9585,455.891,304.624,-1,2,1,0,10.06,5.31,29.61,19.51,0
2513,8,5,55,14,34,998.166,12.6883,156.192,59.5738,134.041,208.515,53.7174,1.062,452.05,302.872,-1,2,1,0,10.06,5.31,29.61,19.51,0
2514,12,7,51,6,22,935.457,7.7164,139.971,45.864,121.91,197.962,53.4276,3.0376,457.142,300.417,-1,2,1,0,10.06,5.31,29.61,19.51,0
2515,3,5,58,11,19,1003.09,11.3675,153.762,61.6809,134.806,207.936,57.4703,0.443,403.748,299.15,-1,2,1,0,10.06,5.31,29.61,19.51,0
2516,13,3,47,12,22,752.709,8.7668,157.529,43.8172,124.703,205.596,48.3766,1.2164,533.34,292.044,-1,2,1,0,10.06,5.31,29.61,19.51,0
2517,17,6,55,8,16,786.969,12.0928,143.949,47.4059,123.266,199.133,45.0446,1.4607,575.798,291.25,-1,2,1,0,10.06,5.31,29.61,19.51,0
2518,9,5,55,14,27,1002.22,10.5545,149.1,48.4204,124.965,201.516,48.6187,1.1073,525.029,278.309,-1,2,1,0,10.06,5.31,29.61,19.51,0
2519,18,5,52,3,19,1051.35,9.9694,143.653,56.6654,129.193,201.725,57.1575,1.2339,406.267,276.244,-1,2,1,0,10.06,5.31,29.61,19.51,0
2520,0,9,51,24,14,1045.67,8.6868,147.014,53.2596,127.879,202.508,56.9992,1.1567,398.382,276.199,-1,2,1,0,10.06,5.31,29.61,19.51,0
2521,15,4,50,9,17,1058.66,9.7551,145.424,51.8486,126.413,200.983,53.3906,2.5973,458.745,274.444,-1,2,1,0,10.06,5.31,29.61,19.51,0
2522,12,8,56,21,21,1062.3,9.1112,145.956,55.5287,129.14,202.756,57.9773,2.0923,407.026,267.531,-1,2,1,0,10.06,5.31,29.61,19.51,0
2523,14,9,51,22,25,1047.01,10.1193,145.054,57.3381,129.931,202.528,57.3564,1.8942,436.409,266.457,-1,2,1,0,10.06,5.31,29.61,19.51,0
2524,1,3,69,12,23,778.983,12.3249,147.783,47.2576,123.569,199.886,44.0689,0.7924,546.213,260.809,-1,2,1,0,10.06,5.31,29.61,19.51,0
2525,13,4,71,3,13,772.84,8.802,150.309,43.3342,121.679,200.027,47.2589,1.3317,548.311,252.765,-1,2,1,0,10.06,5.31,29.61,19.51,0
2526,10,7,51,14,23,1078.1,10.1972,145.105,60.4051,131.977,203.555,59.6425,3.465,411.148,252.678,-1,2,1,0,10.06,5.31,29.61,19.51,0
2527,8,6,56,5,23,959.243,12.9904,155.356,57.3638,132.173,206.984,50.8851,3.8381,500.439,252.476,-1,2,1,0,10.06,5.31,29.61,19.51,0
2528,14,3,53,11,18,762.19,12.0804,147.077,46.6658,123.295,199.931,44.2823,1.404,526.387,250.907,-1,2,1,0,10.06,5.31,29.61,19.51,0
2529,0,4,69,15,18,782.742,12.5347,143.22,48.612,123.576,198.548,45.0233,0.74,572.706,250.3,-1,2,1,0,10.06,5.31,29.61,19.51,0
2530,16,7,56,8,23,909.835,8.2308,153.928,49.0044,126.066,203.132,54.2534,2.3574,442.423,250.201,-1,2,1,0,10.06,5.31,29.61,19.51,0
2531,7,6,60,10,15,1020.13,8.0031,141.274,46.6912,122.484,198.282,52.9768,1.9879,456.828,245.707,-1,2,1,0,10.06,5.31,29.61,19.51,0
2532,2,4,68,15,27,1051.81,9.6386,142.464,52.1381,125.845,199.559,54.0348,1.3594,446.028,245.066,-1,2,1,0,10.06,5.31,29.61,19.51,0
2533,10,6,52,19,25,907.736,13.319,155.328,55.3136,131.347,207.386,48.4084,1.7772,531.269,240.046,-1,2,1,0,10.06,5.31,29.61,19.51,0
2534,7,7,56,17,24,916.356,8.4427,154.626,47.885,125.453,203.023,53.2478,1.2241,446.201,230.659,-1,2,1,0,10.06,5.31,29.61,19.51,0
2535,2,6,54,18,10,852.546,11.9717,144.774,46.5648,122.913,199.267,44.6451,1.2347,537.43,230.588,-1,2,1,0,10.06,5.31,29.61,19.51,0
2536,5,1,66,10,8,771.998,8.4298,150.766,43.433,122.584,201.743,48.3011,4.093,560.667,230.075,-1,2,1,0,10.06,5.31,29.61,19.51,0
2537,13,5,56,10,26,951.866,12.573,155.373,58.2877,132.843,207.403,52.8266,1.7886,483.837,229.883,-1,2,1,0,10.06,5.31,29.61,19.51,0
2538,19,7,49,9,18,805.443,13.1035,141.201,50.0304,123.415,196.809,44.1134,1.1337,589.39,228.167,-1,2,1,0,10.06,5.31,29.61,19.51,0
2539,1,1,74,10,12,915.628,12.6102,153.546,54.365,129.496,204.632,49.4093,0.5357,516.166,225.785,-1,2,1,0,10.06,5.31,29.61,19.51,0
2540,14,6,49,3,17,761.353,8.3531,151.66,42.8986,122.629,202.368,47.7731,3.2387,544.493,223.64,-1,2,1,0,10.06,5.31,29.61,19.51,0
2541,4,4,63,17,24,1069.27,9.92,148.551,48.9687,125.466,201.968,50.2675,1.076,500.806,221.898,-1,2,1,0,10.06,5.31,29.61,19.51,0
2542,20,9,46,8,23,1138.28,11.1181,148.356,59.2958,132.038,204.788,57.0605,2.2206,413.906,220.27,-1,2,1,0,10.06,5.31,29.61,19.51,0
2543,5,6,57,17,29,1034.14,9.865,143.227,56.5381,128.983,201.433,57.2818,2.3755,427.451,219.875,-1,2,1,0,10.06,5.31,29.61,19.51,0
2544,22,11,45,8,20,884.097,7.8554,136.336,42.5344,117.831,193.133,49.9827,3.7372,479.893,219.814,-1,2,1,0,10.06,5.31,29.61,19.51,0
2545,11,4,52,8,20,1058.69,9.3778,139.901,52.0398,125.193,198.352,54.6666,2.0272,416,219.26,-1,2,1,0,10.06,5.31,29.61,19.51,0
2546,21,6,51,11,24,1030.65,9.0201,137.385,51.6221,124.47,197.327,54.809,0.8276,431.001,218.602,-1,2,1,0,10.06,5.31,29.61,19.51,0
2547,26,10,43,11,20,765.551,8.96,155.035,45.3636,124.886,204.416,49.5155,1.897,527.003,217.507,-1,2,1,0,10.06,5.31,29.61,19.51,0
2548,9,6,57,15,24,1073.48,8.9248,139.559,50.2696,124.06,197.855,53.9409,1.6754,443.408,214.933,-1,2,1,0,10.06,5.31,29.61,19.51,0
2549,9,2,68,6,25,1079.3,8.4845,142.468,47.6104,123.236,198.868,52.6272,1.9974,460.651,213.591,-1,2,1,0,10.06,5.31,29.61,19.51,0
2550,18,9,52,11,12,1059.65,10.7684,151.498,62.1529,134.855,207.563,59.6771,5.3146,410.25,212.474,-1,2,1,0,10.06,5.31,29.61,19.51,0
2551,18,5,54,10,17,1010.5,10.699,150.585,53.3454,128.721,204.1,52.875,0.4212,498.499,211.951,-1,2,1,0,10.06,5.31,29.61,19.51,0
2552,6,5,57,15,28,1058.24,9.662,145.693,56.3062,129.481,202.662,57.6061,0.7861,404.982,210.604,-1,2,1,0,10.06,5.31,29.61,19.51,0
2553,18,7,56,17,23,1007.97,12.2697,155.758,59.9977,134.405,208.821,55.0532,0.4174,451.281,208.939,-1,2,1,0,10.06,5.31,29.61,19.51,0
2554,16,5,53,7,24,1051.44,11.4622,151.565,61.4622,134.248,207.042,57.9425,1.7629,416.792,206.989,-1,2,1,0,10.06,5.31,29.61,19.51,0
2555,40,6,47,4,11,915.197,11.673,155.668,60.8163,135.036,209.26,57.0295,1.6994,424.373,206.639,-1,2,1,0,10.06,5.31,29.61,19.51,0
2556,3,6,67,11,27,1022.32,10.3185,148.022,61.9334,133.92,205.914,60.1211,1.1077,405.924,202.835,-1,2,1,0,10.06,5.31,29.61,19.51,0
2557,2,4,64,17,20,801.291,12.7259,148.619,50.214,125.533,200.857,45.7275,0.6799,522.206,202.783,-1,2,1,0,10.06,5.31,29.61,19.51,0
2558,7,4,62,17,25,1045.12,10.028,140.495,54.913,127.16,199.415,55.8096,2.5205,438.572,199.086,-1,2,1,0,10.06,5.31,29.61,19.51,0
2559,17,9,48,11,21,900.819,7.3416,131.349,44.6896,119.922,195.159,54.1534,1.2888,469.634,199,-1,2,1,0,10.06,5.31,29.61,19.51,0
2560,6,6,52,18,18,972.635,12.0491,150.687,69.7025,139.609,209.521,63.5386,3.0932,391.075,198.615,-1,2,1,0,10.06,5.31,29.61,19.51,0
2561,15,6,55,12,24,1082.56,10.3348,147.792,60.1298,132.492,204.862,58.9163,2.4288,412.026,198.566,-1,2,1,0,10.06,5.31,29.61,19.51,0
2562,1,1,75,7,12,757.52,11.807,147.929,44.5388,122.743,200.957,43.8133,1.0891,582.924,197.167,-1,2,1,0,10.06,5.31,29.61,19.51,0
2563,4,5,53,15,18,875.543,7.1486,130.664,44.356,119.691,195.03,54.6211,3.664,462.836,192.747,-1,2,1,0,10.06,5.31,29.61,19.51,0
2564,8,6,60,8,27,1115.1,8.9774,142.876,49.0907,123.973,198.863,52.8396,2.3378,458.55,192.044,-1,2,1,0,10.06,5.31,29.61,19.51,0
2565,18,6,49,4,16,847.21,12.1609,145.121,47.8812,123.724,199.573,45.3713,1.4725,527.649,190.063,-1,2,1,0,10.06,5.31,29.61,19.51,0
2566,9,5,50,15,24,891.723,11.7871,154.731,59.4569,133.772,208.094,55.7252,1.2762,461.479,189.271,-1,2,1,0,10.06,5.31,29.61,19.51,0
2567,16,5,48,8,20,861.948,12.7568,149.338,51.1994,126.692,202.193,46.3119,0.9587,517.155,188.793,-1,2,1,0,10.06,5.31,29.61,19.51,0
2568,1,1,77,0,13,784.227,11.9744,148.09,47.5096,124.364,201.223,45.7682,5.359,548.998,188.057,-1,2,1,0,10.06,5.31,29.61,19.51,0
2569,12,5,55,8,27,918.338,7.829,135.909,45.6967,121.267,196.844,53.0673,1.5831,490.611,185.954,-1,2,1,0,10.06,5.31,29.61,19.51,0
2570,7,4,53,15,19,938.129,12.9027,154.361,55.4108,130.422,205.441,49.5503,3.3625,500.546,181.114,-1,2,1,0,10.06,5.31,29.61,19.51,0
2571,6,9,57,16,22,963.686,7.935,140.384,46.3093,122.225,198.147,53.3267,2.214,464.04,180.16,-1,2,1,0,10.06,5.31,29.61,19.51,0
2572,2,6,73,10,24,928.071,11.9961,155.827,60.269,134.57,208.877,56.0006,1.7183,444.391,177.556,-1,2,1,0,10.06,5.31,29.61,19.51,0
2573,26,9,52,8,27,974.12,8.0678,145.682,46.3074,123.144,199.988,53.2281,0.6251,460.937,176.968,-1,2,1,0,10.06,5.31,29.61,19.51,0
2574,14,7,48,17,24,912.046,12.5078,153.112,53.3238,128.788,204.259,48.7301,1.1112,513.304,175.274,-1,2,1,0,10.06,5.31,29.61,19.51,0
2575,8,5,70,3,10,842.777,12.4716,148.163,49.9993,124.987,199.982,46.5971,5.1607,512.419,164.835,-1,2,1,0,10.06,5.31,29.61,19.51,0
2576,5,1,68,2,22,798.143,11.4524,138.114,45.6647,120.79,195.924,45.1713,2.2787,565.063,164.577,-1,2,1,0,10.06,5.31,29.61,19.51,0
2577,7,10,66,4,14,978.599,13.0024,156.875,59.0161,133.673,208.336,52.5082,0.59,496.164,163.275,-1,2,1,0,10.06,5.31,29.61,19.51,0
2578,8,3,55,11,21,901.473,7.5947,132.648,45.0657,120.328,195.596,53.4342,1.6973,491.265,162.181,-1,2,1,0,10.06,5.31,29.61,19.51,0
2579,2,3,74,6,16,1031.51,10.0654,145.687,57.9,130.43,202.966,58.1286,1.7801,420.879,160.335,-1,2,1,0,10.06,5.31,29.61,19.51,0
2580,2,2,66,6,20,1019.08,9.9235,140.678,54.4748,126.95,199.433,55.7559,0.7179,436.281,159.867,-1,2,1,0,10.06,5.31,29.61,19.51,0
2581,5,7,55,10,16,824.981,11.6035,142.795,46.1941,122.394,198.603,45.2159,1.9465,561.235,156.599,-1,2,1,0,10.06,5.31,29.61,19.51,0
2582,9,4,55,13,23,1050.19,8.8638,137.727,51.2621,124.367,197.481,54.7711,1.6596,437.15,154.591,-1,2,1,0,10.06,5.31,29.61,19.51,0
2583,8,4,56,17,25,721.212,9.0855,162.639,45.1019,126.74,208.388,48.9433,2.3117,533.339,144.069,-1,2,1,0,10.06,5.31,29.61,19.51,0
2584,25,11,46,5,19,1077.19,8.519,142.556,50.0594,124.73,199.405,54.5973,2.2666,444.541,143.63,-1,2,1,0,10.06,5.31,29.61,19.51,0
2585,17,3,55,7,23,1084.25,9.0229,145.358,48.5529,124.458,200.369,51.9376,1.0512,475.755,137.133,-1,2,1,0,10.06,5.31,29.61,19.51,0
2586,13,7,64,16,10,873.589,7.2651,130.702,44.5696,119.818,195.074,54.7058,1.0053,471.391,135.86,-1,2,1,0,10.06,5.31,29.61,19.51,0
2587,16,7,53,7,20,756.351,12.6444,147.466,47.6815,123.633,199.59,43.8765,1.5895,534.548,135.634,-1,2,1,0,10.06,5.31,29.61,19.51,0
2588,17,7,52,9,16,766.785,12.1833,145.025,47.1881,123.416,199.655,44.8402,2.4499,584.227,123.274,-1,2,1,0,10.06,5.31,29.61,19.51,0
2589,0,4,65,19,22,895.084,11.4979,150.977,51.3641,127.237,203.115,49.3878,0.5422,528.524,122.669,-1,2,1,0,10.06,5.31,29.61,19.51,0
2590,5,5,61,12,17,979.6,11.8362,154.25,62.9183,135.603,208.292,57.4715,1.0195,411.715,118.663,-1,2,1,0,10.06,5.31,29.61,19.51,0
2591,6,6,62,18,25,932.469,6.8261,140.187,42.7397,120.257,197.781,53.499,2.6764,457.655,115.546,-1,2,1,0,10.06,5.31,29.61,19.51,0
2592,4,3,58,15,22,925.394,7.1445,141.696,44.5435,121.764,198.989,54.6463,3.3754,432.786,110.28,-1,2,1,0,10.06,5.31,29.61,19.51,0
2593,19,5,51,8,22,1007.57,9.9883,139.617,54.9525,126.998,199.051,56.0349,1.4515,415.945,110.003,-1,2,1,0,10.06,5.31,29.61,19.51,0
2594,3,5,67,13,24,993.295,7.8196,140.978,46.1829,122.208,198.24,52.9985,0.4259,466.582,106.127,-1,2,1,0,10.06,5.31,29.61,19.51,0
2595,5,1,62,10,11,739.422,12.6588,148.218,48.1772,124.146,200.121,44.3804,2.6296,503.901,104.119,-1,2,1,0,10.06,5.31,29.61,19.51,0
2596,14,5,47,9,13,974.508,11.8773,154.196,62.9565,135.574,208.196,57.3506,0.869,405.666,102.242,-1,2,1,0,10.06,5.31,29.61,19.51,0
2597,19,4,49,7,21,973.439,12.7919,156.218,58.6829,133.321,207.963,52.697,2.883,488.092,99.2701,-1,2,1,0,10.06,5.31,29.61,19.51,0
