Point,Trees,Shrubs,Peren_FG,bare_groun,Annual_FG,ppt,vpdmin,vpdmax,tmin,tmean,tmax,tdmean,slope,dem,aspect,Runoff,Frosting_R,Flooding_F,BD_depth,AWS_50cm,AWS_25cm,AWS_150cm,AWS_100cm,Min_WTD
1741,2,4,67,19,20,729.6690,11.9000,147.5810,44.6470,122.4940,200.3470,43.7990,1.8975,580.3320,155.2870,4,3,1,0.0000,9.9000,5.1500,29.6900,19.6900,0.0000
1742,1,1,80,2,8,757.6440,11.9100,149.8370,45.1660,123.8900,202.6240,46.0630,6.1187,562.0770,154.0060,4,3,1,0.0000,9.9000,5.1500,29.6900,19.6900,0.0000
1743,15,4,52,9,25,731.0400,11.7570,161.5570,48.9410,129.7030,210.4730,46.3480,4.3004,587.3950,147.1090,4,3,1,0.0000,9.9000,5.1500,29.6900,19.6900,0.0000
1744,19,8,48,11,21,733.4530,11.1960,152.6350,41.6360,122.9150,204.2010,44.5620,5.7229,604.0380,66.4516,4,3,1,0.0000,9.9000,5.1500,29.6900,19.6900,0.0000
1745,14,3,53,7,11,756.8930,11.9540,149.9430,45.5280,124.0330,202.5460,46.5610,2.8007,545.6190,65.4807,4,3,1,0.0000,9.9000,5.1500,29.6900,19.6900,0.0000
1746,15,7,44,7,20,787.8370,11.6640,148.7130,44.9960,123.2560,201.5250,44.4140,3.6890,619.5040,60.2551,4,3,1,0.0000,9.9000,5.1500,29.6900,19.6900,0.0000
1747,16,6,44,10,18,764.2640,11.6880,150.9980,44.4930,123.5900,202.6940,45.2030,2.7583,559.6590,57.8711,4,3,1,0.0000,9.9000,5.1500,29.6900,19.6900,0.0000
1748,3,3,72,3,12,765.3550,11.6420,152.8260,44.2630,124.2730,204.2930,44.2110,2.5732,571.7170,46.8114,4,3,1,0.0000,9.9000,5.1500,29.6900,19.6900,0.0000
1749,0,0,83,0,9,707.5250,12.2620,153.3140,49.0200,127.1600,205.3050,45.8290,2.5319,576.6980,38.9782,4,3,1,0.0000,9.9000,5.1500,29.6900,19.6900,0.0000
1750,0,3,66,14,21,783.7650,11.6750,149.0220,44.8050,123.0990,201.4000,44.4850,4.8267,592.6170,35.6162,4,3,1,0.0000,9.9000,5.1500,29.6900,19.6900,0.0000
1751,2,3,59,9,10,785.8660,11.7050,156.8320,46.8120,127.0660,207.3290,45.4340,3.7952,582.9280,28.5781,4,3,1,0.0000,9.9000,5.1500,29.6900,19.6900,0.0000
1752,6,7,60,12,19,685.1900,11.5830,152.2120,43.8310,123.8610,203.8990,45.5230,5.2507,581.3660,27.0879,4,3,1,0.0000,9.9000,5.1500,29.6900,19.6900,0.0000
1753,5,6,56,20,17,737.8560,12.1790,152.4050,48.1760,126.3240,204.4790,45.9890,4.0074,555.1130,17.2596,4,3,1,0.0000,9.9000,5.1500,29.6900,19.6900,0.0000
1754,5,6,57,10,21,1105.3700,12.4770,149.1960,73.3590,142.0850,210.8200,66.9460,3.1884,386.2670,224.3010,4,3,1,0.0000,10.1600,5.3100,29.2300,19.6900,0.0000
1755,14,5,52,3,24,1085.8500,10.6100,153.8030,71.6050,143.4010,215.2070,66.9490,6.3298,359.0980,197.1330,4,3,1,0.0000,10.1600,5.3100,29.2300,19.6900,0.0000
1756,40,8,56,4,12,936.0140,13.1160,150.5750,77.3400,145.6960,214.0590,69.3940,4.4488,334.7930,313.5760,6,-1,1,0.0000,10.1800,5.3000,29.1800,19.6800,0.0000
1757,27,10,57,6,14,956.0170,15.1770,150.0250,78.1150,145.5070,212.9090,68.4730,4.8917,350.9280,255.3090,6,-1,1,0.0000,10.1800,5.3000,29.1800,19.6800,0.0000
1758,24,11,52,2,18,940.8120,15.8520,147.0200,78.0590,144.2410,210.4320,67.5190,2.6395,365.8530,143.6860,6,-1,1,0.0000,10.1800,5.3000,29.1800,19.6800,0.0000
1759,29,7,61,6,22,943.2150,17.6370,152.6280,78.7430,146.1650,213.5930,67.2570,2.0189,326.3390,88.8481,6,-1,1,0.0000,10.1800,5.3000,29.1800,19.6800,0.0000
1760,11,8,55,12,16,939.9700,14.5050,147.8420,77.2220,144.1500,211.0880,67.6790,4.3145,364.6330,46.2943,6,-1,1,0.0000,10.1800,5.3000,29.1800,19.6800,0.0000
1761,33,10,58,6,18,927.3770,13.7790,147.8000,77.6230,144.8650,212.1160,69.5550,3.5399,359.5430,28.4944,6,-1,1,0.0000,10.1800,5.3000,29.1800,19.6800,0.0000
1762,13,3,54,0,28,1112.5500,13.5500,150.0760,75.9080,144.1890,212.4770,67.9580,4.8711,352.0640,352.4300,5,3,1,0.0000,10.1600,5.2900,29.1700,19.6800,0.0000
1763,35,6,55,3,14,1125.2000,14.2940,150.7710,77.2940,145.0870,212.8870,68.0510,3.4101,340.8850,336.2680,5,3,1,0.0000,10.1600,5.2900,29.1700,19.6800,0.0000
1764,18,5,71,1,17,1121.4900,12.5330,149.0620,73.4550,142.1130,210.7790,66.6680,5.3541,377.4840,294.1650,5,3,1,0.0000,10.1600,5.2900,29.1700,19.6800,0.0000
1765,4,5,71,0,12,1085.8500,10.6100,153.8030,71.6050,143.4010,215.2070,66.9490,6.8232,339.3710,268.9740,5,3,1,0.0000,10.1600,5.2900,29.1700,19.6800,0.0000
1766,7,6,54,14,19,1047.5200,12.0630,152.6350,74.0800,144.2810,214.4870,67.3810,1.3725,334.3590,239.5520,5,3,1,0.0000,10.1600,5.2900,29.1700,19.6800,0.0000
1767,8,8,56,10,22,1085.8500,10.6100,153.8030,71.6050,143.4010,215.2070,66.9490,7.2517,360.6650,202.0310,5,3,1,0.0000,10.1600,5.2900,29.1700,19.6800,0.0000
1768,1,3,65,6,13,1093.1100,10.7070,155.7090,71.1950,143.7810,216.3760,66.4420,4.6458,329.4200,168.5200,5,3,1,0.0000,10.1600,5.2900,29.1700,19.6800,0.0000
1769,39,18,42,4,24,995.6860,12.2990,151.1190,75.4680,144.7050,213.9500,68.4580,1.4763,319.6260,122.6900,5,3,1,0.0000,10.1600,5.2900,29.1700,19.6800,0.0000
1770,17,13,60,12,30,1129.1100,13.6060,148.4870,75.6890,143.3860,211.0890,67.2690,4.9759,357.3920,88.6671,5,3,1,0.0000,10.1600,5.2900,29.1700,19.6800,0.0000
1771,13,6,54,20,28,939.9700,14.5050,147.8420,77.2220,144.1500,211.0880,67.6790,6.0726,342.9500,25.9255,5,3,1,0.0000,10.1600,5.2900,29.1700,19.6800,0.0000
1772,10,9,53,0,14,1112.5500,13.5500,150.0760,75.9080,144.1890,212.4770,67.9580,2.5165,346.9660,16.1902,5,3,1,0.0000,10.1600,5.2900,29.1700,19.6800,0.0000
1773,8,4,65,1,8,805.7280,10.5710,156.8620,57.5620,134.0390,210.5240,55.7340,1.9653,505.2920,4.5112,3,2,1,0.0000,9.9700,5.1100,29.3600,19.6700,0.0000
1774,15,5,59,7,18,831.0040,10.3930,143.5030,48.8900,124.6060,200.3270,50.5110,4.5203,542.8960,274.0870,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1775,0,3,69,8,16,822.7260,10.5570,142.9300,49.9070,125.0980,200.2940,50.9900,3.1248,548.1170,266.4860,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1776,13,4,54,8,24,924.4350,8.5600,149.7150,48.5660,125.2470,201.9350,54.1560,4.6200,437.7990,243.5600,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1777,1,5,67,23,18,929.7900,7.4140,142.2190,44.2290,121.3540,198.4860,52.9050,3.8175,438.1140,240.2910,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1778,18,5,53,15,22,857.5620,8.9650,138.5960,46.8950,122.3270,197.7620,51.8270,4.1704,512.8350,238.4750,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1779,17,9,48,5,23,956.5340,8.1990,149.5530,46.3980,123.4890,200.5880,52.5830,2.8141,437.8970,238.0560,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1780,5,5,55,11,24,904.0570,6.9160,135.6920,42.2590,118.8140,195.3720,52.6920,3.9786,450.6210,232.7330,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1781,22,13,48,8,20,919.1630,8.0520,134.5830,45.1260,120.0070,194.8910,52.3260,3.4138,471.2950,222.2140,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1782,9,2,65,1,22,844.6250,9.2670,153.8340,50.5650,127.1800,203.8000,54.7290,4.0378,393.6880,215.0010,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1783,0,1,72,15,20,894.0870,6.9880,133.6260,43.0430,119.2120,195.3900,53.9910,0.8075,444.2960,206.6180,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1784,0,2,62,22,7,894.0870,6.9880,133.6260,43.0430,119.2120,195.3900,53.9910,2.0124,456.1880,188.3950,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1785,1,3,67,11,21,865.5760,8.0070,134.3500,45.6560,121.0240,196.4000,53.2910,2.6393,490.2570,185.4810,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1786,9,7,59,10,20,893.0200,8.5380,144.1810,47.4860,123.1050,198.7310,53.1430,5.5037,420.3380,177.3780,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1787,24,9,50,6,23,1079.4200,8.6100,142.5030,49.6140,124.4710,199.3350,54.1780,4.7628,428.0930,175.2420,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1788,8,5,60,17,28,950.3750,7.9680,144.2200,46.0130,122.7480,199.4940,53.2140,3.6771,440.7950,173.7640,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1789,7,5,54,13,20,856.0720,9.8460,139.8270,48.5130,123.4430,198.3780,51.2770,3.1954,493.4200,168.4660,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1790,4,0,69,3,8,831.0040,10.3930,143.5030,48.8900,124.6060,200.3270,50.5110,2.8438,549.9060,155.6230,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1791,18,6,47,9,20,1098.8700,8.9570,141.3400,49.4140,123.8880,198.3690,53.2310,1.9377,420.4320,148.4400,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1792,55,12,38,5,13,1048.5000,10.2260,144.6570,54.8530,128.1550,201.4620,55.1530,2.6824,434.1800,140.4140,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1793,10,5,54,5,18,853.6430,8.8850,137.8110,47.0390,122.2880,197.5490,52.3090,5.3664,488.5100,131.0000,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1794,3,3,64,15,22,1085.6200,8.8110,144.8800,48.0030,123.9780,199.9610,52.0030,0.4070,467.0800,112.4560,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1795,2,3,73,16,24,1018.7200,10.1060,140.0010,55.3560,127.3210,199.2940,56.1410,2.6032,419.3290,110.5640,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1796,5,6,59,17,25,844.1160,9.8470,141.3080,48.6060,123.7310,198.8640,51.4770,1.3528,549.6940,97.9419,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1797,19,6,50,4,24,1042.5200,9.6250,140.1840,53.0880,125.9720,198.8670,54.8080,4.5499,431.8770,76.6905,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1798,7,3,58,12,9,854.7350,6.8370,134.4530,43.4380,119.8880,196.3420,54.6580,2.4135,439.3840,60.9132,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1799,5,6,60,12,19,1032.0800,11.3000,144.6500,65.0970,134.5360,203.9810,61.6880,4.9677,396.1320,25.9392,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1800,17,7,56,8,22,916.2650,7.9410,137.9300,42.1610,117.5490,192.9450,49.2990,3.9594,466.8400,19.4513,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1801,41,3,53,6,7,852.0700,11.1340,141.9950,51.5290,125.9490,200.3780,50.9690,6.2252,525.8060,15.6366,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1802,28,9,50,5,19,928.3090,8.0610,137.4120,42.6000,117.6380,192.6830,49.2830,1.1729,477.4910,14.6824,4,2,1,0.0000,10.1000,5.3000,29.8000,19.6500,0.0000
1803,18,8,49,9,19,744.8640,11.5800,149.5030,42.8560,122.2310,201.6180,43.0870,5.1971,621.3770,346.1980,3,3,1,0.0000,10.1100,5.3600,29.3100,19.6400,0.0000
1804,9,5,53,18,22,785.6890,11.4500,149.7020,44.2940,123.1710,202.0600,44.8810,5.7202,600.5400,204.9190,3,3,1,0.0000,10.1100,5.3600,29.3100,19.6400,0.0000
1805,0,3,67,7,14,735.9750,11.6810,176.0040,69.7820,149.1260,228.4770,64.0720,1.7290,429.5190,307.2450,5,2,1,0.0000,9.8700,4.8700,29.1300,19.6300,0.0000
1806,13,5,54,8,30,710.0910,10.2500,178.0330,66.4020,147.8810,229.3680,63.1490,1.7236,435.6630,56.7169,5,2,1,0.0000,9.8700,4.8700,29.1300,19.6300,0.0000
1807,3,3,69,8,19,899.8700,7.0020,138.7390,43.9430,120.8670,197.8000,54.4780,6.3874,442.9670,346.1830,4,3,1,0.0000,10.0700,5.3300,29.2500,19.6000,0.0000
1808,10,3,58,4,14,846.3600,7.2010,131.0010,43.8750,119.3070,194.7440,53.7110,4.5439,471.0650,313.2850,4,3,1,0.0000,10.0700,5.3300,29.2500,19.6000,0.0000
1809,10,5,51,8,17,866.7840,10.7860,141.5050,50.7820,125.5150,200.2540,50.7820,2.4171,540.0410,312.0670,4,3,1,0.0000,10.0700,5.3300,29.2500,19.6000,0.0000
1810,1,0,71,4,9,888.2410,7.6290,131.3450,44.7070,119.5210,194.3400,53.5160,4.1887,458.1310,304.9270,4,3,1,0.0000,10.0700,5.3300,29.2500,19.6000,0.0000
1811,14,6,57,8,16,833.5790,10.9650,142.6580,50.9180,125.7150,200.5200,51.1100,2.7630,536.5610,159.0600,4,3,1,0.0000,10.0700,5.3300,29.2500,19.6000,0.0000
1812,12,6,51,14,21,872.1550,8.3600,136.2240,46.2680,121.7250,197.1890,52.9030,2.8288,493.4420,47.3854,4,3,1,0.0000,10.0700,5.3300,29.2500,19.6000,0.0000
1813,16,8,48,10,17,906.7370,7.8210,133.4110,44.6490,119.5080,194.3690,52.6010,4.4596,477.6250,7.7534,4,3,1,0.0000,10.0700,5.3300,29.2500,19.6000,0.0000
1814,5,3,68,13,22,846.4790,12.2570,145.8850,48.2790,124.1370,200.0010,45.4870,0.9034,521.1040,293.1670,3,2,1,0.0000,10.1000,5.2500,29.1000,19.6000,0.0000
1815,18,6,51,7,20,773.3640,8.9980,153.0940,46.4610,125.9670,205.4810,51.0670,0.8490,554.8500,59.4547,3,2,1,0.0000,10.1000,5.2500,29.1000,19.6000,0.0000
1816,2,7,64,18,27,702.7040,9.6080,165.2300,45.8980,127.5430,209.1940,48.5900,0.5301,527.9920,41.8293,3,2,1,0.0000,10.1000,5.2500,29.1000,19.6000,0.0000
1817,3,2,66,7,9,742.9760,12.1210,159.9720,54.4930,132.9050,211.3250,49.8160,6.1266,528.5230,284.7500,4,2,1,0.0000,10.2600,5.3300,28.7400,19.5900,0.0000
1818,27,9,59,1,10,729.6990,11.9860,161.3720,52.9330,132.1920,211.4640,48.6100,0.4522,560.7710,236.8130,4,2,1,0.0000,10.2600,5.3300,28.7400,19.5900,0.0000
1819,20,7,54,8,23,762.8810,11.4940,158.8490,45.6220,126.7350,207.8530,44.4890,6.8929,569.6590,56.9391,4,2,1,0.0000,10.2600,5.3300,28.7400,19.5900,0.0000
1820,28,3,39,2,11,815.8850,9.2220,168.5440,41.7020,125.2530,208.8130,45.2350,5.8407,493.7170,54.9604,4,3,4,0.0000,10.1700,5.4700,28.9900,19.5800,0.0000
1821,1,4,60,11,16,792.6450,9.4570,163.7870,40.5650,124.3350,208.1130,44.4130,0.2213,561.6790,353.5290,4,2,1,119.0000,9.8600,5.1100,23.5700,19.5800,0.0000
1822,8,3,60,11,21,884.3300,9.3930,141.6480,46.4860,120.6980,194.9120,49.8480,2.5625,458.0170,326.1370,3,2,1,0.0000,10.0600,5.2500,23.0400,19.5600,0.0000
1823,9,4,48,12,14,868.1670,11.2160,147.0390,50.1250,123.5370,196.9540,48.2250,2.4682,462.6480,273.8580,3,2,1,0.0000,10.0600,5.2500,23.0400,19.5600,0.0000
1824,2,5,64,14,23,870.8050,8.9300,140.0510,44.6940,119.5410,194.3950,49.4110,1.3696,478.9590,241.9510,3,2,1,0.0000,10.0600,5.2500,23.0400,19.5600,0.0000
1825,1,4,68,19,21,936.3830,8.3040,137.7110,43.6760,118.7530,193.8360,50.2660,1.5968,456.5190,324.7560,4,2,1,0.0000,10.0600,5.2500,23.0400,19.5600,0.0000
1826,11,6,52,15,24,888.3390,8.6690,140.6440,45.1460,119.9560,194.7700,50.2610,2.8509,455.0380,225.8100,4,2,1,0.0000,10.0600,5.2500,23.0400,19.5600,0.0000
1827,1,2,72,11,8,874.3640,8.5520,139.3360,44.2500,119.1920,194.1420,49.7560,2.3179,488.1140,217.7820,4,2,1,0.0000,10.0600,5.2500,23.0400,19.5600,0.0000
1828,0,0,75,3,10,813.8990,11.4530,147.7070,48.9490,122.5460,196.1520,47.0300,3.2426,425.2400,187.2250,4,2,1,0.0000,10.0600,5.2500,23.0400,19.5600,0.0000
1829,6,1,70,6,9,890.0680,11.6640,146.8920,50.5700,123.3600,196.1550,47.5860,0.9908,422.1560,99.1249,4,2,1,0.0000,10.0600,5.2500,23.0400,19.5600,0.0000
1830,0,4,68,9,22,839.9130,10.9900,162.9480,76.9800,151.5270,226.0810,71.4480,2.9079,329.1750,343.8770,4,3,1,0.0000,10.0500,5.2900,29.0500,19.5500,0.0000
1831,15,6,53,9,14,854.6990,11.6700,164.4690,79.1630,153.8800,228.6070,73.5040,2.0508,317.1120,264.8800,4,3,1,0.0000,10.0500,5.2900,29.0500,19.5500,0.0000
1832,21,6,59,0,19,877.1940,10.8000,155.1530,72.1060,143.6740,215.2490,65.9040,3.0278,361.8750,139.3680,4,3,1,0.0000,10.0500,5.2900,29.0500,19.5500,0.0000
1833,50,12,35,4,16,877.1940,10.8000,155.1530,72.1060,143.6740,215.2490,65.9040,1.0360,358.0100,69.8716,4,3,1,0.0000,10.0500,5.2900,29.0500,19.5500,0.0000
1834,30,7,42,1,12,1083.7700,10.2930,141.2830,56.4080,128.3520,200.3000,56.6660,0.9016,393.3330,86.8751,1,3,5,0.0000,10.0400,5.2900,29.0400,19.5400,0.0000
1835,12,8,53,22,33,687.8860,14.3430,167.8430,65.9750,141.4910,217.0170,54.4560,0.1770,576.8800,111.5990,3,2,1,0.0000,10.2400,5.2900,28.4700,19.5200,0.0000
1836,17,2,54,8,13,816.5290,10.2150,152.8100,45.7650,124.5490,203.3410,48.0970,1.5730,518.6490,354.1390,-1,3,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1837,1,3,64,15,23,810.0070,9.6240,145.0960,47.4400,123.6370,199.8410,50.3090,1.7127,543.0260,254.0840,-1,3,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1838,18,6,51,20,21,764.8960,8.9620,156.1250,45.8000,125.7770,205.7620,50.0660,1.5845,532.3530,233.5930,-1,3,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1839,14,3,53,11,19,748.9040,8.9240,149.8120,44.9640,123.3450,201.7330,48.9420,1.2943,543.1880,183.3260,-1,3,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1840,6,3,54,14,20,755.3910,9.0610,153.3800,46.3260,125.3070,204.2940,50.4030,1.6787,551.8610,46.1167,-1,3,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1841,18,6,52,10,24,728.5300,12.3150,148.9900,46.3100,123.2040,200.1050,43.7730,3.4411,519.3670,358.3520,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1842,13,6,57,10,23,906.0650,7.5250,144.0070,45.3360,122.5550,199.7770,53.6120,0.8754,424.4700,354.8110,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1843,15,5,50,13,19,878.8530,7.2380,129.7320,43.9820,119.1530,194.3260,53.6470,2.5796,476.4190,353.7310,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1844,9,6,55,6,19,856.2140,7.0200,133.2040,43.6430,119.6220,195.6070,53.8100,2.4287,454.1210,346.9240,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1845,13,5,52,9,18,970.0120,11.9660,154.2470,63.1210,135.6550,208.1950,57.2570,1.6030,403.9990,345.5890,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1846,17,6,47,11,22,783.9830,11.1270,140.7920,43.8220,120.5820,197.3500,44.5020,0.3366,561.9470,344.5710,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1847,13,4,50,10,20,789.2530,12.0480,146.5750,46.9410,123.4940,200.0550,44.8890,4.5794,539.6380,341.0220,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1848,10,3,54,9,18,822.1450,12.2330,144.0290,48.5830,123.7330,198.8860,46.0790,1.7487,521.5860,340.8190,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1849,15,7,52,4,19,836.3200,10.3250,142.4920,48.8970,124.4930,200.0930,50.6910,1.3767,548.9080,332.5480,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1850,15,10,50,8,16,735.2910,12.7100,149.5970,50.8320,126.2240,201.6210,46.7580,0.6761,506.2760,330.5560,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1851,3,6,63,14,26,949.4760,7.7180,140.0720,45.8570,121.9000,197.9470,53.2850,3.4429,458.7560,328.2870,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1852,16,4,63,10,27,789.0650,11.8730,149.3670,49.4320,125.6170,201.8110,47.0280,1.6787,513.7160,318.4150,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1853,19,7,46,9,23,767.1960,12.1670,145.0140,47.1610,123.4090,199.6670,44.8620,1.4798,589.7890,317.0520,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1854,4,3,69,9,25,1061.1000,9.1410,139.1060,51.6960,124.8820,198.0730,54.7500,0.4280,432.6350,314.1720,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1855,15,9,49,11,26,1042.2800,9.8990,144.3570,57.2880,129.7470,202.2130,57.9860,0.2556,387.2340,313.5460,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1856,19,7,55,11,23,993.7290,8.2100,149.1010,50.6800,126.5150,202.3540,55.6070,1.7353,420.4980,292.7330,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1857,8,4,57,12,25,947.2940,8.2380,138.9700,45.9620,121.7080,197.4610,52.0220,1.4800,490.2700,289.5820,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1858,18,8,47,9,19,1066.6200,9.9110,142.9680,56.2600,128.8330,201.4100,56.9810,1.2346,430.8420,288.6730,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1859,12,6,50,18,31,1046.7700,8.4360,146.2040,52.8550,127.3620,201.8800,57.0710,3.4746,417.3750,279.0070,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1860,18,10,47,3,20,888.5210,7.1260,137.5760,43.9300,120.5700,197.2160,53.5990,1.0945,458.1570,276.1700,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1861,22,10,50,10,22,1019.8100,10.6420,149.6350,54.0230,128.9410,203.8640,53.5560,1.7017,457.9140,275.2730,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1862,14,10,48,8,23,1025.4600,8.3640,139.4730,47.0310,122.4770,197.9300,52.6480,1.5797,470.9150,271.4020,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1863,8,6,54,8,19,920.2030,10.9370,149.2440,64.6900,135.9640,207.2380,61.1480,0.8126,409.7500,265.9160,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1864,12,2,66,11,11,893.2680,7.1400,133.2810,42.5540,118.3620,194.1780,52.4770,2.9527,468.1710,263.9660,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1865,17,4,56,7,18,1031.4800,9.9390,143.6090,56.7580,129.1710,201.5880,57.2760,2.3487,418.1780,254.0540,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1866,24,10,42,1,13,831.0040,10.3930,143.5030,48.8900,124.6060,200.3270,50.5110,2.0478,544.5550,239.5350,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1867,17,9,50,5,18,1075.2300,9.4120,145.7870,50.1190,125.4810,200.8470,52.4880,3.0910,457.0640,232.7810,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1868,1,6,58,24,12,903.6240,13.1730,152.6660,53.0830,129.0640,205.0570,46.9150,1.1711,544.4450,226.3680,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1869,16,9,46,11,22,846.4790,12.2570,145.8850,48.2790,124.1370,200.0010,45.4870,1.2756,528.2480,226.0570,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1870,4,8,50,10,18,1063.4200,9.8960,148.2720,49.4730,125.7380,202.0140,50.7230,1.8711,510.1990,225.1280,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1871,13,9,52,15,25,1057.2900,10.3530,146.6940,58.0730,130.7610,203.4550,57.4380,1.5801,418.9010,224.0870,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1872,17,4,53,7,11,1006.4400,11.4280,153.7610,61.4250,134.8610,208.3030,57.6740,1.6140,407.1600,223.2260,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1873,9,9,55,12,23,1050.6800,12.2950,143.8710,72.4870,139.5980,206.7160,65.5110,2.5555,396.3330,219.0890,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1874,18,6,52,8,24,1113.1600,10.5340,141.8780,61.8260,131.6860,201.5520,60.6990,3.5224,417.8920,217.5830,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1875,17,5,52,9,24,928.0300,8.4960,154.1650,48.3160,125.6700,203.0230,53.4710,0.5168,404.8230,210.4270,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1876,2,7,63,14,23,1038.5900,9.9710,147.7480,46.5880,123.7290,200.8770,48.1180,1.6312,534.2800,206.7070,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1877,17,4,53,6,20,874.4520,8.3400,138.8540,44.8770,121.0090,197.1470,51.0430,2.2539,491.3550,204.8080,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1878,7,4,54,17,19,802.4360,11.2550,136.7310,45.0840,120.1190,195.1630,45.4050,1.8921,566.0030,200.7420,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
1879,3,6,66,11,22,1085.6200,8.8110,144.8800,48.0030,123.9780,199.9610,52.0030,1.1700,469.1870,198.1820,-1,2,1,0.0000,10.0600,5.3100,29.6100,19.5100,0.0000
